Class,MIC_GOWAWA[0.6;1;S-OWA;1.0;0.0;2;W-OWA;0.9;1.0]_H_cdch,TS[3]_GOWAWA[0.0;1;NONE;0.0;0.0;0;S-OWA;0.0;1.0]_T_cdch,TS[1]_SIC_T_scm,GV[4]_CHOQUET[A;-0.75;AO1;0.9]_H_pah,GV[1]_HM_H_pah,TS[3]_CHOQUET[A;-0.75;AO2;0.0]_N_scm,TS[4]_V_U_z3,TS[1]_CHOQUET[D;-0.75;AO1;1.0]_C_pie,GV[2]_CHOQUET[A;-0.75;AO1;0.3]_H_eps,GV[2]_GOWAWA[0.2;2;ES2-OWA;0.9;0.0;2;W-OWA;0.4;0.6]_N_pie,AC[7]_HM_U_mw,GV[2]_GOWAWA[0.8;1;AO2-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_U_eps,GV[3]_CHOQUET[A;-0.75;AO1;0.3]_H_pah,TS[4]_GOWAWA[0.7;1;AO2-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_N_scv,GV[3]_GOWAWA[0.1;0;W-OWA;0.1;0.6;2;W-OWA;0.1;0.2]_U_pie,GV[2]_CHOQUET[A;-0.75;AO1;0.2]_U_pbs,ES_SD_H_z2,AC[1]_CHOQUET[A;-0.75;AO1;0.2]_H_pah,CHOQUET[A;-0.75;AO1;0.9]_U_pbs,AC[1]_CHOQUET[A;0.5;AO2;0.5]_F_z3,AC[4]_AM_T_hwhh,AC[3]_CHOQUET[A;-0.75;AO1;0.3]_H_pah,GV[2]_GOWAWA[0.9;1;S-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_U_pah,TS[2]_GOWAWA[0.0;1;NONE;0.0;0.0;0;S-OWA;0.0;1.0]_U_isa,GV[4]_GOWAWA[0.2;2;ES2-OWA;0.9;0.0;2;W-OWA;0.4;0.6]_T_eps,GV[1]_P2_U_pbs,TS[3]_I50_F_mw,AC[2]_CHOQUET[A;-0.5;AO1;0.2]_U_pbs,AC[2]_SIC_T_scv,GV[2]_N2_B_gcp1,GV[3]_AM_U_z2,TS[2]_Q1_T_eps,CHOQUET[D;-0.25;AO1;0.8]_B_scv,TS[2]_SIC_T_cch,TS[2]_GOWAWA[0.5;1;ES1-OWA;0.7;0.0;1;ES2-OWA;0.9;0.0]_F_cdch,GV[2]_CHOQUET[A;-0.75;AO2;0.7]_N_gcp1,AC[1]_HM_H_pah,CHOQUET[D;-0.75;AO1;0.9]_B_isa,ES_VC_T_gcp2,TS[4]_GOWAWA[0.5;1;AO2-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_F_cch,MIC_GOWAWA[0.0;1;NONE;0.0;0.0;0;S-OWA;0.0;1.0]_N_hwhh,AC[3]_HM_T_pie,TS[3]_GOWAWA[0.7;1;AO2-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_D_bi,ES_Q2_A_khh,SD_P_scv,CHOQUET[D;-0.25;AO1;0.8]_P_isa,TS[3]_GOWAWA[0.7;1;S-OWA;0.8;0.2;1;ES2-OWA;0.9;0.0]_C_gcp1,AC[5]_P3_U_khh,ES_Q3_F_pah,SIC_T_ptt,TS[3]_HM_U_khh,GV[7]_P2_T_z3,AC[1]_CHOQUET[A;-0.75;AO1;0.3]_A_pie,GV[5]_HM_H_mw,TS[3]_CHOQUET[A;-0.75;AO1;0.3]_F_scm,GV[3]_GOWAWA[0.4;1;AO2-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_U_scv,GV[3]_CHOQUET[A;-0.5;AO1;0.3]_U_gcp1,GOWAWA[0.1;2;ES2-OWA;0.9;0.0;2;W-OWA;0.7;0.8]_F_ptt,GV[2]_N3_P_z3,AC[7]_P2_T_z3,TS[3]_GOWAWA[0.0;1;NONE;0.0;0.0;0;S-OWA;0.0;1.0]_T_pah,ES_Q3_U_pie,TS[3]_GOWAWA[0.0;1;NONE;0.0;0.0;2;W-OWA;0.5;0.6]_H_cch,TS[3]_AM_F_z1,AC[4]_GOWAWA[0.8;1;S-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_F_hwhh,AC[3]_N3_U_hwhh,TS[3]_GOWAWA[0.0;1;NONE;0.0;0.0;2;W-OWA;0.5;0.6]_N_gcp1,AC[2]_GOWAWA[0.2;2;S-OWA;0.6;0.0;2;S-OWA;0.8;0.1]_B_pie,MIC_SD_C_hwhh,GV[3]_CHOQUET[A;-0.75;AO2;0.7]_T_khh,AC[4]_N3_A_khh,GV[2]_CHOQUET[A;-0.75;AO1;0.3]_H_pah,GV[4]_GOWAWA[0.9;1;S-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_A_scm,CHOQUET[A;-0.75;AO1;1.0]_F_khh,TS[2]_CHOQUET[A;-0.25;AO2;1.0]_T_khh,TS[3]_GOWAWA[0.0;1;NONE;0.0;0.0;2;W-OWA;0.5;0.6]_N_scm,GOWAWA[0.3;2;S-OWA;0.6;0.0;2;W-OWA;0.9;1.0]_U_cch,AC[4]_GOWAWA[0.0;1;NONE;0.0;0.0;0;S-OWA;0.0;1.0]_T_pie,TS[4]_P2_P_ptt,SIC_T_scm,TS[4]_GOWAWA[0.0;1;NONE;0.0;0.0;2;W-OWA;0.5;0.7]_H_pie,ES_Q3_C_cdch,TS[3]_GOWAWA[0.2;1;AO2-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_F_cch,AC[2]_GOWAWA[0.9;1;S-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_B_pbs,TS[4]_GOWAWA[0.2;2;S-OWA;0.6;0.0;2;S-OWA;0.8;0.1]_T_cch,GV[1]_GOWAWA[0.1;2;ES2-OWA;0.9;0.0;2;W-OWA;0.2;0.3]_T_isa,AC[7]_P3_U_ptt,AC[2]_CHOQUET[A;-0.25;AO1;0.8]_H_pah,GOWAWA[0.0;1;NONE;0.0;0.0;2;W-OWA;0.5;0.6]_N_ptt,AC[1]_AM_T_kh,SIC_F_hwhh,GV[3]_P2_T_eps,TS[3]_Q1_T_eps,CHOQUET[A;-0.5;AO2;0.0]_N_isa,GOWAWA[0.8;1;AO2-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_F_mw
nonAPP,0.403912563,2,0.859033818,0.370030102,1.593144349,14.36977058,4.10322367,10.49767111,102485.3139,0,8583.17282,89897.51309,0.482801596,121.0671166,0,0.365752355,1.47151838,1.554825482,0.826527679,0.558515118,0.323389831,1.448404789,0.638092036,17.87,49813.12345,0.826910097,115.0886,0.772084834,0.909460605,411.621582,-0.012700556,-943.79,160.8965787,0.185665245,0.560124944,0,1.593144349,167.3365059,65.98450749,0.360413049,0.378067292,27.5325462,0.062051019,-0.183729283,73.51998788,145.150177,12.03333287,1.021641862,0.999018017,0.655179802,0.941495835,0.491158124,36.43964795,1701.719064,117.0554695,1711.892195,119.0862984,0.01796088,0.805389109,3.43810687,2.13,9.089730095,0,1.386166667,7.215705591,1.259934489,0,8.427028116,0.115893052,0.159584759,1.004139628,0.75950094,3401.036045,0.876004485,1.934159094,0,0.594365067,30.7288,1.303101822,0.623313101,7.170095616,-0.00263776,0.368672766,1.9540334,0.668857733,1394.819383,1.209331123,1.573395984,0,0.048387097,0.16402101,68158.22442,-939.9425,1.668887869,85.0537517
nonAPP,0.447322221,1,0.889455719,0.415423103,1.74997189,7.705555556,0.674453755,10.60601214,105389.9196,0,15060.09346,0,0.560185488,96.00747271,0,0,1.301236871,1.720217035,0.856533819,0.367205311,0.514782609,1.680556464,0,17.87,47795.07575,0,97.1167,0,0.948318813,0,-0.126052778,-907.64,177.5434698,0.232204021,0.551592849,0,1.74997189,156.0134918,69.22820681,0.135579169,0.176106945,37.34422854,0.073560965,0.568228152,79.79748566,138.5775152,11.72476982,0,-0.021605571,0.791599326,1.052278372,0.253354524,36.43821202,2628.058271,113.3891253,2031.985743,124.9859612,1.273933147,-1.143500936,1.773481667,1.46,8.191493078,0.577350278,0.570833333,0,0.050396842,10.70984765,0,0.149253545,0.163426056,0.800077862,0.940817227,4072.092033,0.849568354,1.910026449,84.29314056,0.738559092,58.2116,1.342681689,0.747904399,6.086915018,-0.068255385,0.313232809,0,0.623896583,10434.89412,1.021257405,1.881691876,0,0,0.080116845,65258.97157,-898.29,1.118148148,79.46757363
nonAPP,0.259885951,1,0.85290279,0.434162846,1.776167213,15.11,0.431534043,14.25534371,95276.36339,0,11117.65522,88409.14279,0.554956215,131.0497151,0,0.488077693,1.650375178,1.726201513,0.90296646,0.021475396,0.818510638,1.664868646,0.33238386,0,49289.96237,1.003348474,94.607075,0.980060429,0.889994997,159.8472,-6.62E-04,-936.93,157.5638511,0.226225489,0.504712333,0,1.776167213,152.0473073,-15.06472611,0.17895325,0.39324496,31.26473799,0.025793205,-0.143615956,72.49503534,136.8862585,12.42612618,1.2495,-0.047094793,0.658724357,0.974844005,0.326702632,36.05054779,2284.249961,101.832589,1922.074573,117.3859974,0.814106504,-0.7235579,2.286918427,2.51,9.871142806,0.632455537,1.07375,0.048037084,0.065421326,11.73205021,6.846971951,0.110139759,0.190344099,0.892577643,0.830871755,3914.988938,0.92586225,2.153731201,92.33850836,0.239852896,81.6684,0.960779254,0.62826082,4.80254103,-0.015986547,0.194892926,1.998495124,0.531882315,12381.71194,1.59708528,1.681902673,0.577350278,-0.06,0.139387117,67298.31803,-927.81,2.116937154,79.44675972
nonAPP,0.383827426,1,0.906926535,0.416996036,1.705219963,15.37601215,0.62719704,14.41926145,92120.46716,0.071146881,12152.78705,91352.29575,0.546124754,120.289316,4.138437477,0.4598,1.796833846,1.682714806,0.911911738,0.158119969,0.245957447,1.638374263,0.333986319,0,49513.40306,1.185103424,114.1038,0.9196,0.924560815,304.5708861,-0.098479167,-930.33,167.261249,0.220635121,0.588641506,66.58582355,1.705219963,158.8210272,51.03532029,0.207824539,0.39324496,29.06730742,0.003979173,-0.209656668,73.46323936,138.5372127,11.46552496,1.109016796,0.831464006,0.706982357,1.169717489,0.291026636,35.25410132,2050.296696,118.9792025,2952.934607,121.596829,0.493120117,0.33157392,2.037186449,2.27,9.793062887,0.447213599,1.26375,0.072254792,0.880068865,8.295812258,7.715280899,0.062527186,0.184589936,0.765131137,0.867721332,4464.414258,0.972344915,2.011570555,65.29318543,0.505895037,15.6782,1.195395332,0.669460789,3.399355847,-0.061422902,0.35076998,1.747007957,0.647077923,10803.30531,1.447998228,1.791129308,0,0.02,0.189450823,66898.16391,-929.5225,1.994825218,91.41644033
nonAPP,0.425253961,1,0.793026718,0.416352196,1.656715566,18.75,0.511425809,13.38639281,99783.41265,0.061203994,13225.29132,88862.70825,0.532734749,115.1735894,0,0.465276791,2.002024615,1.634299037,0.906057082,0.004370757,0.757021277,1.598204246,0.515786078,0,50657.47754,0.786570505,114.1038,0.963590708,0.902752212,363.7865712,-0.018268056,-948.065,156.9023105,0.233347428,0.53872393,59.54238852,1.656715566,157.0101329,-18.64392447,0.175229988,0.441617707,28.56843402,0.006296874,-0.195722949,72.1656472,138.9537444,21.46354733,1.160609567,-0.067176841,0.639678176,1.136164665,0.470665261,35.78947569,2372.848832,120.5852052,1593.617621,124.179122,0.887704397,0.645050307,3.294656825,2.27,-0.402122186,0.774596675,1.270833333,0.483389154,-0.100793684,14.36876832,8.502558817,0.146900264,0.183338522,0.769434562,0.802472374,3885.605547,1.082373236,2.080813654,113.0911146,0.239852896,57.1738,0.790010208,0.577747524,10.32021422,-0.065223679,0.317364276,1.958103098,1.070879539,9342.917834,1.133845497,1.624865117,0.408248297,-0.02,0.136884353,69173.57103,-949.98,2.538999406,86.87789043
nonAPP,0.358718007,0,0.87113588,0.428212852,1.852269504,9.863714734,0.557243386,10.62062976,101484.7072,0.086038099,7803.424096,94077.66209,0.583567715,97.50952572,5.576340132,0.430369028,1.307278298,1.79577375,0.896745182,0.035817693,0.068723404,1.750703144,0.473695173,19.75,51777.78323,0.833485933,87.0782,0.901512867,0.927304656,221.4914364,-0.136554167,-938.35,167.2807889,0.205099723,0.579163096,73.02288734,1.852269504,156.132114,99.25138412,0.2595927,0.328480122,34.10559967,0.048802319,-0.167464168,77.55879156,149.5769863,21.59572069,1.018272053,0.922083536,0.696110198,1.106078076,0.27870463,36.56170977,2748.959239,107.1510472,3108.170964,106.429871,0.624244928,0.930094406,1.950932408,2.12,9.477535529,0,1.225416667,0.723169542,1.13453007,7.665241084,7.401269866,0.149157527,0.18951892,0.634116745,0.843567613,4435.148398,0.915055795,2.155653944,59.47940864,0.505895037,30.7288,0.835718254,0.646801613,6.522224362,-0.062637455,0.37202032,2.006879392,0.636398524,10016.99469,1.766521066,1.732724869,0.575630098,-0.08,0.177223125,68596.74086,-929.5225,1.590167595,82.02571766
nonAPP,0.425253961,2,0.867077495,0.4189585,1.691016979,11.70023185,0.336335985,10.04009809,97564.58558,1.146867012,7540.950735,92670.77684,0.548071112,95.32537349,0,0.435151897,1.771323432,1.643727714,0.888561557,0.017715545,0.37,1.644213335,0.474144202,132.16,51322.7952,0.891730453,97.1167,0.906714194,0.939099884,141.7083,0.054820139,-945.68,174.6978545,0.235915308,0.490061554,66.58582355,1.691016979,166.0802907,-11.94731365,0.352433141,0.363230923,29.93289764,0.110397636,-0.085054739,76.87861346,147.6805236,11.47584339,0.956980288,0.908055385,0.685807692,0.956106186,0.315074182,35.50963055,2790.700396,97.37997184,3197.446083,112.4083783,0.721681868,-1.539487821,2.205519273,1.99,9.648497153,0.447213599,1.126666667,0.483765727,-0.459899159,11.2949733,5.958636275,0.068458745,0.169448456,0.889879301,0.826410189,4457.055934,0.843415254,1.96835494,88.32327053,0.507353177,33.8468,1.075351687,0.653369798,7.488115306,-0.043173717,0.416146637,1.485371719,0.528019458,15736.95074,1.829898056,1.712827383,0.575630098,0,0.105273484,68023.87134,-937.945,1.790388815,73.82106779
nonAPP,0.330124919,1,0.851964912,0.417306135,1.745917364,20.14794686,1.270029602,10.45546375,97556.74646,1.785600577,8696.586478,92885.78008,0.567462685,121.3641997,0,0.480579178,1.586804233,1.694933666,0.918672519,0.690262281,-0.402978723,1.702388056,0.642215317,19.53,52221.52723,1.046778706,87.0782,1.042371956,0.914547441,271.4774666,0.006009722,-952.4,153.077956,0.229092022,0,80.46133298,1.745917364,149.2537886,15.62659573,0.193683225,0.441617707,27.91227341,0.064973251,-0.183879289,67.35702243,130.526017,20.45778565,0.861035154,0.663149152,0.682853072,0.974206852,0.531851667,35.60604547,1850.562409,108.4243558,2206.585363,109.1200732,0.512711838,-1.151407215,3.72296167,2.09,9.108407066,0.447213599,0.958125,7.212922164,0.397281567,15.65529507,7.569640887,0.096121543,0.18549945,1.020864981,0.810873337,3968.678204,0.853333639,2.122904355,121.9696693,0.502952001,18.193,1.328314722,0.666071672,3.621166966,-0.02229589,0.212006972,1.738903687,0.65752089,2995.549903,1.140438091,1.714823965,0.910695718,-0.02,0.125560338,68573.99692,-940.27,2.663629114,79.43892985
nonAPP,0.447322221,0,0.859578296,0.392510144,1.563995711,12.90418223,0.309042,12.85138889,102100.6095,0,18875.89888,85458.17949,0.532141392,104.5683737,5.402928646,0.455200129,1.563871566,1.550448659,0.913391237,0.878285342,-0.7572,1.596424177,0.516080597,0,48730.93809,0.902625061,114.1038,0.973488757,0.864164789,200.7040666,-0.022797386,-938.5075,190.2108994,0.212632862,0.876110824,0,1.563995711,168.4109501,6.295392038,0.254654482,0.352213889,29.75741479,0.008121899,-0.204505029,79.25966571,147.9426938,20.09484374,1.100516905,0.946369311,0.636804621,1.14459675,0.534748848,36.90470673,2599.182574,117.0141331,2697.863129,116.5535587,1.264388348,2.220905011,3.743241934,2.27,9.042307794,0,1.087843137,7.250837317,-0.803937361,0,6.588533543,0.149646242,0.185560976,0.945547016,0.794472963,3899.20663,0.877988222,1.966946289,0,0.240831892,34.1936,1.474398667,0.609162769,7.165084005,-0.03845254,0.367017157,1.500494827,0.505414134,12149.79854,1.176162682,1.619487318,0,0.018867925,0.163916366,67585.61223,-926.07,1.463976035,87.72102514
nonAPP,0.44218139,0,0.848935944,0.404321357,1.688090019,17.6859,0.585764477,15.10332219,102754.9755,0,7734.201173,96957.80809,0.549795696,99.19013697,4.061927664,0.376908017,1.722413446,1.642764852,0.852475703,0.12170429,0.497446809,1.649387088,0.728270932,19.93,51364.52222,0.89734845,97.1167,0.774380291,0.9118036,178.017,0.159650694,-945.125,165.7095625,0.199191983,0.552963446,0,1.688090019,151.6545175,-45.60839608,0.281547582,0.419203975,29.75470053,0.132991641,-0.177028925,72.90548665,142.3009861,20.58446819,1.105731069,0.694732937,0.675594478,1.086550859,0.41686491,35.8074946,3001.642659,95.49433947,2155.369586,110.3586071,0.510886099,0.50440021,2.918054372,1.12,9.485874914,0,1.221875,0.72774841,-0.072684824,0,6.788666577,0.084795877,0.194910154,0.632693694,0.807050433,3902.267315,0.899501077,2.2069716,0,0.616943787,64.2372,0.770834084,0.62571624,6.780222761,-0.021048719,0.475975719,1.581976012,0.649710138,7600.724228,1.706295368,1.651606796,0,0,0.151971194,69804.24657,-965.83,2.325723268,81.49825889
nonAPP,0.476274946,1,0.765621732,0.392769953,1.698768186,6.838779956,0.744553846,7.59,103387.3706,0,13122.89988,105086.1755,0.522588029,96.27405096,0,0.353012651,1.182653801,1.709129164,0.83084187,1.131425573,0.399615385,1.567764088,0.740346584,39.06,52890.93294,0.59299484,16.9871,0.733664806,0.86627633,0,-0.1322,-942.9175,212.2163818,0.236266308,1.039456125,0,1.698768186,174.7591126,3.102103669,0.378351325,0.16356302,33.95076966,0.04263713,-0.150275406,76.40626261,144.6545388,8.066236432,1.250055951,0.915783568,0.587457306,1.267450381,0.311405701,39.97691785,3220.192922,123.638902,1959.053879,120.9159047,1.396546266,3.970473835,2.179839908,1.79,8.974883361,0.5,0.377037037,0,0.065421326,9.275,0,0.118482396,0.204112159,0.649133174,0.777982823,3406.937882,0.789011331,1.962620676,73,0.594948975,33.2785,2.111704156,0.587457306,5.322607523,-0.007676656,0.449976448,0,0.530847773,6121.235274,1.355306714,1.579384464,0,0,0.156992245,66662.87363,-953.86,1.006333333,90.34162361
nonAPP,0.395217447,1,0.85267835,0.42027285,1.738229756,27.66096866,0.794496615,10.60601214,108597.215,0,11768.52901,81800.2678,0.556099984,151.21154,0,0.3515,1.488611608,1.659456457,0.802442275,0,0.22,1.668299951,0.409884044,19.93,50191.14749,0,87.0782,0.703,0.801235459,0,0.009487654,-941.565,168.2966536,0.267067201,0.470092849,0,1.738229756,163.8516882,20.57509769,0.067048815,0.464385619,28.34810669,0.029714965,-0.226783876,78.9752169,149.1538544,11.27070779,0,-0.032735202,0.682955811,0.951526151,0.205083242,36.77211786,2672.196514,103.8916114,2137.838281,125.3244,0.047932604,-0.939152902,1.435582693,1.63,1.882075478,0.707106781,0.212962963,0,0.04,13.11683079,0,0.147545834,0.183931003,0.630284803,0.854795065,3925.820355,0.850947185,2.154984014,103.2375901,0.587486842,35.7006,1.209540776,0.625280284,7.417890646,-0.070681387,0.105630975,0,0.656327448,2875.249873,1.024,1.761061365,0.5,-0.137931034,0.085599219,68598.9713,-934.9,3.801703704,74.42943728
nonAPP,0.284417591,0,0.891585596,0.471055129,1.684055317,23.10937118,0.046468301,10.5492531,98843.82801,1.923373835,0,81403.43633,0.595552351,92.69630698,0,0.430119681,1.509368827,1.680796704,0.973891745,0.045522571,-0.568888889,1.786657054,0.210449206,19.93,52559.3881,0.860310688,114.1038,0.862541801,0.953724357,0,0.43914386,-910.21,170.2555636,0.33333397,0,102.6153303,1.684055317,126.7600771,-5.079430152,0.447474357,0.391973062,27.67958416,0.294006418,0.670769796,73.42048103,136.209666,11.03585236,1,0.832419921,0.718577665,0.895859473,0.183757178,35.23671612,0,109.4793677,1320.402575,118.6146638,0.078214603,0.505202884,1.286300249,1.86,8.529035416,0.577350278,2.132105263,0,0,14.58174794,0,0.148004821,0.192165592,0.808346155,0.841753764,3084.270537,0.861983404,2.08121272,114.0248528,0.744337572,35.7006,0.660265098,0.698191863,8.038390697,-0.053939365,0.686169158,0,0.686100176,1633.782559,0,1.683520077,0.814063892,0.047619048,0.194162999,66876.19897,-913.2,2.272760532,72.04020172
nonAPP,0.466587892,0,0.884735489,0.399593231,1.591129177,11.23076923,1.828369697,7.59,93408.1233,0,12099.44316,102750.2705,0.553149124,97.7746502,0,0.474124814,1.57658723,1.56472796,0.897050612,0.04557826,1.0675,1.659447373,0.484563151,78.51,49141.97278,0.76,87.0782,0.968814213,0.962478638,187.2036,-0.096964103,-940.5175,193.5306089,0.097503998,0,0,1.591129177,168.4183655,19.20118209,0,0.25,32.69221525,0,-0.20372143,89.31413102,158.569233,8.47536151,1,-0.017543089,0.8125,1.02051357,0.259682195,35.7604,2718.813482,107.5515199,2440.938286,106.2742,0.09146263,0.918859009,1.817775363,2.74,9.28964284,0,0.358461538,0,-0.69,0,7.953141501,0.115053297,0.151240655,0.460594167,0.758801462,3924.593084,0.870367686,1.800357294,0,0,24.4398,1.173008951,0.8125,6.46248156,-0.01058642,0,1.534662652,0.422476721,16871.66447,1.093414767,1.572506486,0,0,0.135891111,65220.63888,-920.06,1.886875,70.82386481
nonAPP,0.405892767,0,0.96875,0.418362994,1.805794422,16.64133739,0.078026923,9.029629835,95546.17026,0,0,81864.2924,0.533788439,107.0665422,0,0.584405083,1.995407252,1.807481186,1.026930128,0,0.718461538,1.601365316,0.267063001,0,45320.89169,0,87.0782,1.168810165,0.965872263,0,0,-913.41,185.6651051,0.248522596,0,0,1.805794422,173.7211251,-165.8100406,0.039605375,0.363230923,31.89392674,0.027503486,-0.200956379,80.38808122,152.7727031,11.48417508,0,0.468614005,0.8273055,0.86440678,0.174403877,38.7504,3022.595086,113.5324233,0,0,0.090377353,0.501618124,1.220827136,2.58,4.530149775,0.707106781,0.424285714,0,0,13.11683079,0,0.07387339,0.170515352,0.2632,0.844849062,3886.558497,0.819176316,1.777696982,103.2375901,0.236891636,32.9348,1.326218517,0.74801318,5.09256566,-0.034207001,0.059542224,0,0.509081212,17130.97538,0,1.727446603,0.577350278,0,0.127844434,61832.96181,-877.39,2.719319853,68.3948334
nonAPP,0.476274946,1,0.910795072,0.419703406,1.668791524,23.91666667,0.159829091,15.48317965,107409.0626,0,0,0,0.540266728,106.2840665,6.819790346,0,1.812573922,1.644817669,1.014326827,0.805580478,0.207272727,1.620800184,0,19.53,51705.38531,0,87.0782,0,0.875274698,0,-0.070888889,-964.745,193.6,0.259762806,0,0,1.668791524,132.16,6.786779568,0.021523361,0.464385619,37.61015764,0,-0.172833988,71.23052984,147.4127751,21.47429744,0,-0.014501352,0.769470978,1.352895753,0.539035616,0,3026.03318,113.280097,4586.893582,101.8378179,0.096698607,0,3.773249313,2.67,8.500260052,0.707106781,0.528333333,0,-0.752345251,13.11683079,0,0.127539136,0.245821132,0.3136,0.842745712,3889.37333,1.029299555,2.200413298,103.2375901,0,19.2556,1.1031591,0.686630113,10.18173543,1.659637346,0.030993639,0,0.468098999,2763.254031,0,1.731406156,0.577350278,0,0.179130391,69214.79175,-926.51,3.799002646,79.43790121
nonAPP,0.319723554,0,0.8273055,0.471160126,1.69,18.28657407,1.171610989,10.76,94042.02637,0.404719809,5884.264504,77809.87843,0.481,100.5519447,0,0.427819702,1.01928919,1.69,0.863237823,0.049164939,-0.887142857,1.443,0.209989642,0,50235.46476,0.6808,97.1167,0.855639404,0.9375,215.4888,0,-900.0925,168.2625584,0.376310204,0,110.8916525,1.69,164.4756143,-8.151599089,0.409404592,0.352213889,28.23732612,0.13818207,0.62496938,80.8097364,146.3906054,11.18962072,0.374,0.943841878,0.840125022,0.690500168,0.286094835,35.71453859,2969.13518,102.002231,0,0,1.221556241,-1.008872181,2.002663843,2.11,10.12342206,0,1.624666667,0,0,9.895783761,8.022154512,0.108739992,0.142702782,0.75068465,0.769544559,4479.882385,0.844909437,1.884998565,76.78758695,0.248997992,19.3522,1.003759599,0.786833363,3.452554661,-0.004309896,0.449729514,1.901300573,0.684276194,12246.91596,1.312,1.541984443,0,0,0.147333452,65587.48744,-913.41,2.220163399,69.23312346
nonAPP,0.458827156,2,0.806164203,0.381337841,1.540008403,11.61111111,2.151188971,8.783751523,95412.02815,0.297263867,9947.760394,102558.5045,0.556856097,82.48763711,0,0.343433184,1.322929185,1.548400347,0.846501032,0.019590496,0.122352941,1.670568291,0.528877989,132.16,52705.40047,0.940976966,115.0886,0.71070202,0.950440229,0,-0.028462963,-998.3,171.5488104,0.320154355,1.095649483,94.76046088,1.540008403,158.6477599,-9.099870713,0.515200901,0.32307785,28.71894063,0.021899057,-0.059789304,79.09891487,161.126282,10.71166151,1.190488465,1.492703446,0.796670005,1.150652878,0.287002795,0,2869.749515,144.1595891,2982.386181,135.1776119,1.015196956,0.626918447,2.009019567,2.13,8.801280514,0,2.394444444,0.049505153,-0.459798273,0,0,0.045333245,0.19946663,0.479777936,0.7215,2226.384474,1.072647812,2.211681512,0,0.600142817,73.9266,0.7321885,0.74403749,4.113480886,-0.007701494,0.626302997,0,1.081887779,3063.023375,1.550759133,1.443,0,0,0.313704635,70537.37762,-940.1675,1.340547619,92.43927185
nonAPP,0.338016935,0,0.803898805,0.40116352,1.664246677,17.36994949,0.480406241,14.98005508,103423.0959,0.051866076,10772.71062,92615.05033,0.537086366,97.24963669,0,0.407131768,1.459829756,1.633165637,0.887826793,0.146387079,0.579622642,1.611259097,0.335058185,59.44,50732.67959,1.062016915,114.35,0.814263536,0.858417861,293.6265926,-0.008042593,-946.36,164.1623832,0.203557466,0.619994965,62.07635338,1.664246677,164.6267156,-59.54760858,0.262163114,0.208781064,28.48384005,0,-0.118320968,78.44653476,152.5866423,18.89008484,1.16404341,1.440803046,0.641922938,1.141053495,0.361469821,36.76792888,2739.70437,121.2398963,2243.095965,123.3400453,0.472693886,0.922503609,2.530288744,1.64,9.032506908,0,1.695925926,0.73159279,-0.691520138,0,14.82331205,0.137599355,0.184769003,0.584111599,0.787253828,3899.19626,1.027154989,2.056646041,0,0.50365231,33.3416,1.063194871,0.580023711,5.892077396,-0.020250768,0.323831023,1.963273812,1.067106651,9674.303464,1.535686342,1.596624378,0,0.017857143,0.239335916,70244.88391,-954.1225,2.147476665,89.4104236
nonAPP,0.311903199,1,0.846037379,0.430967137,1.709580639,15.56650107,0.298982724,16.93538731,110250.633,1.413615384,12954.66724,89270.34626,0.577644389,101.6867416,0,0.425792639,1.14062249,1.696163883,0.919836678,0.008445208,-0.538837209,1.732933168,0.471326347,0,50640.80752,1.054751155,97.1167,0.872172209,0.888684507,304.404012,0.042406818,-934.9,167.1777499,0.216042586,0.463912177,78.09874588,1.709580639,160.7870858,12.5167228,0.071525921,0.4091625,33.35777522,0.009046586,-0.163804862,77.43818101,148.1465132,22.29140412,1.337986044,-0.01019063,0.663500492,1.024820324,0.57641113,35.77203016,3110.906035,107.6530853,3101.596116,97.66195865,0.724873134,-1.030042723,4.034877909,2.18,-0.414383523,0.774596675,0.596363636,0,-0.453454889,17.99925956,8.018526293,0.138394803,0.190832655,0.539260746,0.876437999,3907.759567,0.906653881,2.234402119,140.9439615,0.237271727,35.8797,1.028236354,0.615507492,2.585838375,-0.111456705,0.066600607,1.900458174,1.059260622,14171.67954,0.9991,1.805800675,0.81528115,0.065217391,0.088029206,66748.4152,-934.085,2.306443874,78.6429943
